region_id,month,gini_index,unemployment_rate,inflation_rate,media_sentiment_index,rainfall_deviation,policy_instability_index,prior_unrest_count,population_density,food_price_index,fuel_subsidy_cut,gov_approval,neighbor_unrest_prev,unrest_event
R14,2025-01-01,0.407,7.09,2.79,-0.306,0.66,0,0.0,296.7,104.4,0,0.31,0,0
R15,2025-01-01,0.5,9.87,2.24,-0.446,-0.34,3,0.02,350.2,101.4,0,0.0,0,0
R16,2025-01-01,0.561,15.0,3.01,-0.403,0.72,2,1.46,89.3,101.5,1,0.0,1,0
R17,2025-01-01,0.438,6.39,3.93,-0.058,-0.34,0,0.25,390.5,102.4,0,0.28,0,0
R18,2025-01-01,0.442,13.64,3.25,-0.029,0.14,0,0.39,113.1,102.2,0,0.0,0,0
R19,2025-01-01,0.532,10.62,1.66,0.783,0.23,0,0.77,386.0,110.0,0,0.0,1,0
R20,2025-01-01,0.532,7.34,0.57,0.089,0.32,0,1.02,188.5,102.4,0,0.13,0,0
R21,2025-01-01,0.5,6.04,2.71,-0.669,-1.43,0,0.07,228.5,101.8,0,0.28,0,0
R22,2025-01-01,0.329,12.04,3.58,0.417,-0.79,0,1.24,202.3,112.2,0,0.0,0,1
R23,2025-01-01,0.452,9.52,3.94,-0.065,-1.74,0,0.26,422.2,104.5,0,0.11,0,0
R24,2025-01-01,0.498,16.58,4.37,-0.085,-1.0,0,0.04,464.9,107.2,0,0.0,2,0
R25,2025-01-01,0.319,9.18,2.45,-0.064,-1.59,1,0.03,443.3,106.9,0,0.17,0,0
R26,2025-01-01,0.36,4.9,2.52,-0.193,-0.67,0,0.0,125.4,103.7,0,0.41,2,0
R27,2025-01-01,0.335,7.26,2.69,0.187,-2.25,1,0.08,191.7,105.6,0,0.25,1,1
R28,2025-01-01,0.452,16.7,2.88,-0.15,-0.73,2,0.9,235.4,104.8,0,0.0,1,1
R29,2025-01-01,0.426,5.53,1.66,-0.404,0.68,2,0.0,127.8,110.6,0,0.29,1,0
R30,2025-01-01,0.541,11.97,3.62,0.543,0.05,0,0.21,108.6,104.1,0,0.0,1,0
R31,2025-01-01,0.307,14.1,3.33,-0.563,0.04,0,1.52,330.3,99.9,1,0.0,0,0
R32,2025-01-01,0.284,11.42,2.56,0.039,1.17,1,0.01,287.4,100.9,0,0.05,0,0
R33,2025-01-01,0.454,13.85,3.47,0.163,0.23,0,0.0,463.8,110.3,0,0.0,0,0
R34,2025-01-01,0.526,5.25,2.35,0.323,-1.21,0,0.0,263.3,103.4,0,0.18,0,0
R35,2025-01-01,0.321,5.11,2.59,-0.028,-1.85,1,0.04,71.4,102.6,0,0.11,0,0
R36,2025-01-01,0.506,8.97,3.02,-0.462,-1.0,0,0.04,94.4,116.5,0,0.04,2,0
R37,2025-01-01,0.531,4.7,2.34,-0.486,-0.17,0,0.02,192.1,101.1,0,0.26,0,0
R38,2025-01-01,0.555,10.46,3.63,-0.181,1.22,0,0.0,333.4,102.8,0,0.02,1,0
R39,2025-01-01,0.33,15.24,2.16,0.33,0.3,0,0.09,55.1,101.0,0,0.0,0,0
R40,2025-01-01,0.265,11.24,2.05,-0.423,1.15,0,0.02,262.7,118.4,0,0.25,0,0
R41,2025-01-01,0.546,13.05,2.3,0.215,0.31,0,1.02,186.5,108.4,0,0.0,1,1
R42,2025-01-01,0.386,9.74,3.54,-0.234,0.37,0,0.73,170.5,98.8,0,0.32,0,0
R43,2025-01-01,0.536,12.51,0.35,0.203,-0.76,1,0.04,71.9,104.8,0,0.0,1,0
R44,2025-01-01,0.523,11.73,2.86,-0.296,-0.4,0,0.08,84.8,105.4,0,0.02,0,0
R45,2025-01-01,0.548,7.62,3.4,-0.259,-0.65,0,0.17,257.7,98.6,1,0.0,1,0
R46,2025-01-01,0.596,15.16,2.31,-0.108,0.01,0,0.04,294.8,96.8,0,0.0,1,0
R47,2025-01-01,0.451,7.97,3.19,0.366,-0.54,1,0.04,412.1,106.9,0,0.07,0,0
R48,2025-01-01,0.259,7.82,2.52,-0.147,-1.13,2,0.0,79.5,105.4,0,0.14,0,0
R49,2025-01-01,0.313,10.57,1.53,0.229,-0.22,0,0.0,73.4,105.6,1,0.0,0,0
R50,2025-01-01,0.447,11.89,1.88,-0.29,0.85,0,0.26,394.4,107.0,1,0.0,0,0
R1,2025-02-01,0.511,9.18,3.84,-0.888,-0.58,1,0.53,65.1,119.8,0,0.0,1,0
R2,2025-02-01,0.545,6.07,2.26,-0.096,-0.26,2,0.24,386.1,112.3,0,0.05,0,0
R3,2025-02-01,0.563,11.93,4.32,0.141,0.14,0,0.4,333.8,107.6,0,0.0,1,0
R4,2025-02-01,0.408,12.49,4.65,0.115,1.18,2,1.01,105.9,107.3,0,0.0,0,0
R5,2025-02-01,0.444,10.99,3.75,-0.354,1.31,2,0.02,320.4,102.1,0,0.0,1,0
R6,2025-02-01,0.625,18.52,2.26,-0.028,-1.38,0,1.16,56.7,111.2,0,0.0,2,0
R7,2025-02-01,0.444,17.91,2.79,0.288,0.68,0,1.48,95.2,100.9,0,0.0,1,1
R8,2025-02-01,0.487,5.35,3.06,-0.238,2.38,2,1.0,490.4,100.2,0,0.15,0,1
R9,2025-02-01,0.503,15.42,3.64,-0.137,-0.69,0,0.09,174.6,106.8,0,0.0,0,0
R10,2025-02-01,0.434,13.63,2.95,-0.617,1.69,0,0.02,63.8,111.9,0,0.0,1,0
R11,2025-02-01,0.499,12.0,4.71,-0.238,0.26,0,0.0,310.7,103.1,0,0.0,2,0
R12,2025-02-01,0.569,5.81,3.33,0.805,0.39,3,0.16,59.7,115.1,0,0.0,1,0
R13,2025-02-01,0.513,10.95,3.75,0.89,-0.81,0,1.45,243.4,105.5,0,0.0,1,0
R14,2025-02-01,0.414,7.59,3.09,-0.072,-0.66,1,0.0,132.8,107.5,0,0.14,0,0
R15,2025-02-01,0.527,8.82,3.42,-0.09,0.25,0,0.01,357.1,106.2,0,0.0,0,0
R16,2025-02-01,0.581,13.11,3.22,-0.506,-1.03,0,1.02,401.0,117.0,0,0.0,0,0
R17,2025-02-01,0.42,5.84,3.55,-0.68,0.31,0,0.18,224.2,110.7,0,0.36,0,0
R18,2025-02-01,0.49,14.17,2.56,0.152,-0.27,0,0.27,307.8,105.6,0,0.0,0,0
R19,2025-02-01,0.498,12.5,3.66,0.235,0.07,2,0.54,62.0,111.0,0,0.0,1,1
R20,2025-02-01,0.553,11.15,2.82,0.307,-0.65,0,0.71,188.7,110.2,0,0.0,1,0
R21,2025-02-01,0.522,5.07,3.49,-1.0,-1.0,0,0.05,353.9,106.2,0,0.11,1,0
R22,2025-02-01,0.332,11.75,3.99,-0.512,-0.34,0,1.86,155.7,116.6,1,0.0,0,1
R23,2025-02-01,0.47,12.51,3.44,-0.344,2.47,0,0.18,346.5,105.0,0,0.0,2,1
R24,2025-02-01,0.529,17.76,2.08,-0.095,-0.12,1,0.03,339.5,113.3,0,0.0,0,0
R25,2025-02-01,0.373,10.22,3.71,-0.373,1.97,0,0.02,356.2,112.6,0,0.12,0,0
R26,2025-02-01,0.383,8.16,3.64,-0.185,1.62,1,0.0,402.2,112.1,0,0.04,1,0
R27,2025-02-01,0.329,8.23,3.11,-0.856,-1.01,0,1.05,409.2,106.6,0,0.31,0,0
R28,2025-02-01,0.457,16.69,3.75,-0.86,0.68,2,1.63,203.1,121.2,0,0.0,0,0
R29,2025-02-01,0.457,9.52,2.59,0.434,0.49,2,0.0,129.3,104.8,0,0.0,1,0
R30,2025-02-01,0.551,12.12,6.4,-0.035,-2.08,0,0.15,395.8,106.6,1,0.0,1,0
R31,2025-02-01,0.339,12.41,3.53,0.033,1.07,0,1.06,197.9,99.4,0,0.18,0,1
R32,2025-02-01,0.347,11.2,3.62,0.114,0.99,0,0.01,334.4,108.5,0,0.0,1,0
R33,2025-02-01,0.438,14.05,2.72,0.341,-0.75,2,0.0,193.7,96.9,1,0.0,0,0
R34,2025-02-01,0.552,6.13,1.41,0.14,-0.89,0,0.0,104.0,109.4,0,0.15,0,0
R35,2025-02-01,0.379,7.15,4.88,-0.302,1.59,1,0.03,262.9,111.8,0,0.16,2,0
R36,2025-02-01,0.511,12.64,3.23,-0.76,1.61,3,0.03,361.4,111.3,0,0.0,0,1
R37,2025-02-01,0.538,6.21,3.66,-0.503,-0.53,0,0.01,87.7,108.8,0,0.25,2,0
R38,2025-02-01,0.595,10.79,4.49,-0.385,-0.79,0,0.0,231.1,105.0,0,0.0,1,0
R39,2025-02-01,0.387,16.58,2.95,-0.591,0.77,1,0.07,119.1,103.9,0,0.0,0,1
R40,2025-02-01,0.309,13.69,3.77,-0.208,-0.97,0,0.02,235.4,113.8,0,0.09,0,0
R41,2025-02-01,0.611,13.34,4.58,-0.17,0.49,0,1.71,476.7,109.3,0,0.0,1,1
R42,2025-02-01,0.399,9.3,2.23,-1.0,0.8,0,0.51,407.4,111.3,0,0.09,0,0
R43,2025-02-01,0.54,12.1,4.38,-0.644,2.54,2,0.03,315.7,113.0,0,0.0,0,1
R44,2025-02-01,0.57,11.16,4.05,-0.151,0.66,1,0.06,206.7,102.7,0,0.0,2,1
R45,2025-02-01,0.55,10.7,2.34,0.439,-0.61,2,0.12,230.3,104.6,0,0.0,1,0
R46,2025-02-01,0.568,15.65,2.78,0.067,0.03,0,0.03,143.0,108.6,1,0.0,1,0
R47,2025-02-01,0.499,8.92,4.05,0.011,-0.04,0,0.03,280.8,110.5,0,0.0,1,0
R48,2025-02-01,0.314,8.87,3.04,-0.113,0.77,0,0.0,419.8,102.2,0,0.22,1,0
R49,2025-02-01,0.323,10.26,3.53,0.225,-0.08,0,0.0,344.4,111.3,0,0.24,0,0
R50,2025-02-01,0.435,14.84,3.03,-0.281,0.76,0,0.18,261.8,110.0,0,0.0,1,0
R1,2025-03-01,0.497,8.76,3.16,0.008,0.0,1,0.37,357.9,111.5,0,0.0,1,1
R2,2025-03-01,0.559,6.15,3.45,0.94,0.38,0,0.17,425.7,112.6,0,0.12,1,0
R3,2025-03-01,0.576,12.71,4.88,-0.305,-1.12,0,0.28,241.8,109.4,0,0.0,4,0
R4,2025-03-01,0.402,11.32,3.74,0.457,-0.45,0,0.7,92.5,115.4,0,0.06,1,1
R5,2025-03-01,0.459,11.59,5.9,0.08,0.17,0,0.02,422.6,111.5,0,0.09,1,1
R6,2025-03-01,0.592,17.67,4.7,-0.426,1.85,0,0.81,63.2,110.0,0,0.0,1,1
R7,2025-03-01,0.457,15.85,4.62,-0.727,-1.03,0,2.04,344.5,102.8,0,0.0,1,0
R8,2025-03-01,0.502,5.74,4.8,-1.0,-1.57,1,1.7,269.6,112.1,0,0.04,0,0
R9,2025-03-01,0.47,16.0,3.01,-0.175,0.36,2,0.07,434.0,105.6,0,0.0,0,0
R10,2025-03-01,0.414,15.05,2.03,0.09,-0.08,0,0.01,109.8,107.4,0,0.0,1,0
R11,2025-03-01,0.517,11.16,3.15,-0.967,0.27,0,0.0,246.6,102.8,0,0.0,2,0
R12,2025-03-01,0.645,9.21,2.56,-0.816,0.01,0,0.11,438.6,109.1,0,0.0,1,1
R13,2025-03-01,0.531,9.45,2.85,-0.426,-0.99,3,1.01,439.6,107.0,0,0.0,1,0
R14,2025-03-01,0.44,7.95,2.83,-0.633,-1.34,0,0.0,98.2,110.9,0,0.03,1,0
R15,2025-03-01,0.518,11.29,3.47,0.329,-0.28,3,0.01,91.5,113.9,0,0.0,1,1
R16,2025-03-01,0.643,14.5,4.77,-0.447,-0.67,2,0.71,360.8,109.9,0,0.0,2,0
R17,2025-03-01,0.417,8.15,4.24,-0.62,0.17,2,0.12,246.2,107.2,0,0.0,0,0
R18,2025-03-01,0.467,14.95,4.51,-0.177,-0.73,0,0.19,65.0,107.0,0,0.0,0,0
R19,2025-03-01,0.511,12.96,2.55,-0.381,0.73,1,1.38,241.0,114.8,0,0.0,1,0
R20,2025-03-01,0.612,9.41,4.65,-0.409,-1.94,0,0.5,317.6,120.0,0,0.0,1,0
R21,2025-03-01,0.503,6.04,1.75,0.159,-0.18,1,0.03,57.0,109.5,0,0.13,0,1
R22,2025-03-01,0.31,13.73,4.1,0.031,-0.55,3,2.31,145.9,115.6,0,0.0,0,1
R23,2025-03-01,0.527,12.37,2.46,0.266,0.77,1,1.13,91.7,111.2,0,0.0,1,0
R24,2025-03-01,0.55,17.02,3.97,-0.611,1.21,0,0.02,353.1,108.0,0,0.0,0,0
R25,2025-03-01,0.362,10.93,3.08,-0.357,-0.52,2,0.01,409.3,113.7,0,0.0,0,0
R26,2025-03-01,0.337,9.55,3.33,-0.324,-1.04,0,0.0,130.0,110.7,0,0.34,2,0
R27,2025-03-01,0.35,12.57,3.23,0.281,0.22,2,0.74,218.3,108.7,0,0.0,1,0
R28,2025-03-01,0.485,17.93,5.08,-0.099,0.48,0,1.14,112.7,108.1,0,0.0,2,1
R29,2025-03-01,0.468,9.19,1.44,0.266,0.39,0,0.0,347.6,113.1,0,0.12,4,0
R30,2025-03-01,0.562,12.36,2.24,0.06,-0.17,0,0.1,175.2,112.1,0,0.0,1,0
R31,2025-03-01,0.357,15.58,3.69,-0.967,-0.11,2,1.74,139.3,107.3,0,0.0,1,1
R32,2025-03-01,0.318,11.33,3.22,-0.438,-1.47,0,0.0,136.3,107.8,0,0.24,2,0
R33,2025-03-01,0.447,15.75,1.46,-0.083,-0.68,0,0.0,225.4,118.7,0,0.0,0,0
R34,2025-03-01,0.605,5.01,4.09,0.228,-0.38,0,0.0,74.7,114.1,0,0.22,1,0
R35,2025-03-01,0.348,9.7,4.4,-0.372,-0.16,2,0.02,253.5,117.0,0,0.0,1,0
R36,2025-03-01,0.513,11.08,5.58,-0.222,-1.32,1,1.02,90.5,108.9,0,0.0,1,0
R37,2025-03-01,0.588,6.08,5.14,-0.583,-0.09,0,0.01,345.0,115.1,0,0.16,1,0
R38,2025-03-01,0.612,10.95,2.67,-0.222,0.79,1,0.0,166.2,100.8,0,0.0,1,0
R39,2025-03-01,0.385,16.77,2.35,-0.469,0.26,0,1.05,71.1,110.7,0,0.0,0,0
R40,2025-03-01,0.304,13.95,5.64,0.391,-1.8,0,0.01,475.7,108.5,0,0.19,0,1
R41,2025-03-01,0.626,13.93,3.62,-0.315,-0.01,0,2.2,325.1,107.2,0,0.0,2,0
R42,2025-03-01,0.413,10.88,1.16,0.291,-0.94,0,0.36,386.5,104.6,0,0.03,1,0
R43,2025-03-01,0.579,14.12,3.03,-0.359,1.57,0,1.02,51.0,114.1,0,0.0,0,0
R44,2025-03-01,0.53,10.6,5.47,0.32,-1.09,0,1.04,352.8,116.5,0,0.0,1,0
R45,2025-03-01,0.587,10.64,1.48,-0.157,0.76,0,0.08,257.9,113.9,0,0.0,0,0
R46,2025-03-01,0.584,16.37,3.51,-0.043,-0.06,0,0.02,343.0,110.8,0,0.0,4,0
R47,2025-03-01,0.516,7.7,3.65,-0.446,-0.64,0,0.02,220.0,110.3,0,0.23,1,0
R48,2025-03-01,0.337,6.76,2.34,-0.588,0.36,2,0.0,112.8,105.7,1,0.0,0,0
R49,2025-03-01,0.34,11.67,0.83,-0.458,-0.27,0,0.0,414.9,108.1,0,0.19,1,0
R50,2025-03-01,0.449,13.87,3.72,-0.074,0.45,3,0.13,135.2,115.1,0,0.0,2,1
R1,2025-04-01,0.526,8.36,3.03,-0.047,-0.7,0,1.26,416.5,113.3,0,0.08,2,0
R2,2025-04-01,0.547,6.87,1.68,-0.137,-0.55,1,0.12,218.6,110.3,0,0.03,1,1
R3,2025-04-01,0.546,10.63,4.6,-0.803,1.28,0,0.2,373.4,101.7,0,0.05,2,0
R4,2025-04-01,0.357,11.05,1.93,0.286,-0.21,0,1.49,61.4,107.1,0,0.27,1,0
R5,2025-04-01,0.447,11.54,2.14,-0.355,1.1,0,1.01,362.2,105.9,0,0.0,1,1
R6,2025-04-01,0.622,14.18,3.48,-0.546,-0.18,0,1.57,422.9,107.7,0,0.0,1,1
R7,2025-04-01,0.399,18.73,3.05,-0.012,-0.24,1,1.43,338.3,110.7,0,0.0,0,0
R8,2025-04-01,0.509,7.17,4.34,0.345,0.07,2,1.19,324.5,100.2,0,0.0,0,1
R9,2025-04-01,0.513,17.9,2.48,0.345,0.16,0,0.05,289.3,108.1,0,0.0,3,1
R10,2025-04-01,0.416,14.18,2.92,-0.705,-0.34,3,0.01,490.1,111.8,0,0.0,2,0
R11,2025-04-01,0.533,9.91,4.48,-0.109,-0.74,0,0.0,446.3,116.0,1,0.0,1,0
R12,2025-04-01,0.582,7.38,4.58,-0.864,-1.01,2,1.08,427.2,116.4,0,0.0,1,0
R13,2025-04-01,0.528,10.32,3.91,-0.007,0.53,0,0.71,408.0,106.5,0,0.1,1,0
R14,2025-04-01,0.398,8.25,4.15,-0.273,-1.0,1,0.0,72.4,111.4,0,0.19,1,0
R15,2025-04-01,0.536,9.97,4.31,0.406,-0.21,1,1.01,84.4,108.6,0,0.0,1,0
R16,2025-04-01,0.579,15.65,4.62,-0.668,-0.67,1,0.5,459.9,109.6,0,0.0,0,0
R17,2025-04-01,0.41,7.68,4.35,0.058,0.56,0,0.09,446.0,100.8,0,0.29,0,0
R18,2025-04-01,0.501,13.57,4.73,-0.617,-1.55,1,0.13,128.1,104.4,0,0.0,1,0
R19,2025-04-01,0.564,12.92,4.4,-0.288,-0.51,0,0.97,484.3,109.0,0,0.0,2,0
R20,2025-04-01,0.579,8.45,2.32,0.669,0.89,1,0.35,78.8,119.9,0,0.0,0,0
R21,2025-04-01,0.498,6.7,3.61,-0.118,-0.85,0,1.02,258.7,113.9,0,0.21,3,0
R22,2025-04-01,0.326,12.31,4.62,-0.18,1.3,2,2.61,401.3,112.6,0,0.0,1,0
R23,2025-04-01,0.459,12.01,4.63,-0.165,-0.08,0,0.79,393.4,107.1,0,0.07,3,0
R24,2025-04-01,0.52,17.69,2.83,-0.465,0.42,0,0.01,196.1,105.8,0,0.0,1,0
R25,2025-04-01,0.364,10.22,2.95,-0.881,0.4,0,0.01,88.4,104.1,0,0.3,0,0
R26,2025-04-01,0.384,6.69,4.08,-0.43,0.14,0,0.0,428.4,115.1,0,0.28,2,0
R27,2025-04-01,0.387,9.54,2.51,-0.096,-0.37,3,0.52,220.7,111.7,0,0.0,1,0
R28,2025-04-01,0.509,16.68,4.27,-0.034,-1.01,0,1.8,331.1,110.9,0,0.0,2,0
R29,2025-04-01,0.426,8.22,1.6,-0.435,0.17,0,0.0,219.7,115.7,0,0.22,3,0
R30,2025-04-01,0.536,13.55,1.48,0.059,-0.93,3,0.07,333.7,115.4,0,0.0,3,1
R31,2025-04-01,0.306,14.17,3.85,-0.024,-0.25,0,2.22,65.1,109.2,0,0.09,0,0
R32,2025-04-01,0.307,13.15,3.36,1.0,0.31,0,0.0,422.6,106.7,0,0.0,1,0
R33,2025-04-01,0.477,13.2,2.21,-0.135,1.83,3,0.0,336.6,106.1,0,0.0,1,1
R34,2025-04-01,0.518,6.39,2.89,0.132,-0.03,0,0.0,292.7,111.8,0,0.29,1,1
R35,2025-04-01,0.401,7.43,3.83,-0.086,-1.46,0,0.01,59.3,105.0,0,0.22,0,0
R36,2025-04-01,0.514,9.61,4.61,0.502,0.35,1,0.71,253.8,101.8,0,0.0,2,0
R37,2025-04-01,0.631,6.48,3.77,-0.557,-0.96,2,0.01,461.0,108.0,0,0.0,3,0
R38,2025-04-01,0.579,11.37,4.34,-0.172,-0.14,0,0.0,255.3,108.2,0,0.0,1,1
R39,2025-04-01,0.416,14.79,3.25,-0.458,1.14,0,0.73,341.8,118.6,0,0.0,0,1
R40,2025-04-01,0.282,12.56,3.05,0.747,0.79,0,1.01,162.2,118.4,0,0.14,1,0
R41,2025-04-01,0.588,12.11,3.94,-0.276,-1.39,1,1.54,110.9,109.4,0,0.0,1,0
R42,2025-04-01,0.388,9.4,2.82,-0.422,1.17,1,0.25,88.9,109.9,0,0.0,0,1
R43,2025-04-01,0.562,13.51,3.17,-0.444,0.43,0,0.71,172.3,107.0,0,0.0,1,0
R44,2025-04-01,0.549,11.24,3.59,-0.38,0.22,2,0.73,230.5,115.9,0,0.0,1,1
R45,2025-04-01,0.554,9.51,2.47,-0.514,-1.37,0,0.06,218.2,107.0,0,0.0,1,0
R46,2025-04-01,0.597,15.54,3.84,-0.168,-1.22,0,0.01,445.2,115.1,0,0.0,4,1
R47,2025-04-01,0.47,8.8,2.77,-0.03,-0.13,1,0.01,424.7,103.0,0,0.06,1,0
R48,2025-04-01,0.294,10.07,4.34,-0.57,-0.84,3,0.0,498.0,110.3,0,0.0,1,0
R49,2025-04-01,0.33,11.42,1.95,0.024,-0.68,0,0.0,242.4,105.0,0,0.0,1,0
R50,2025-04-01,0.464,15.05,4.54,-0.465,0.44,2,1.09,475.7,106.6,0,0.0,0,1
R1,2025-05-01,0.499,7.35,3.74,0.751,0.86,1,0.88,335.6,111.4,0,0.08,2,0
R2,2025-05-01,0.517,6.52,2.96,0.027,-0.96,1,1.08,438.6,100.0,0,0.1,1,0
R3,2025-05-01,0.578,10.11,2.46,-0.387,-0.62,0,0.14,417.6,120.4,0,0.0,2,0
R4,2025-05-01,0.344,11.3,1.83,0.4,1.75,2,1.05,174.4,112.0,0,0.0,1,0
R5,2025-05-01,0.426,11.35,1.6,0.389,-0.3,0,1.71,458.3,112.1,0,0.13,1,0
R6,2025-05-01,0.56,14.89,1.48,-0.932,-0.28,0,2.1,391.7,108.8,0,0.0,0,0
R7,2025-05-01,0.462,14.95,3.78,-0.086,0.85,1,1.0,182.2,119.7,0,0.0,0,1
R8,2025-05-01,0.498,5.74,1.73,-0.162,-0.87,0,1.83,132.2,102.1,0,0.15,0,0
R9,2025-05-01,0.47,14.87,2.02,-0.371,-0.23,0,1.03,493.6,113.0,0,0.0,0,0
R10,2025-05-01,0.442,12.67,3.65,0.194,2.2,0,0.01,386.6,108.3,0,0.0,1,0
R11,2025-05-01,0.469,10.72,2.18,0.401,-2.34,1,0.0,496.6,104.1,0,0.0,1,0
R12,2025-05-01,0.614,6.95,1.64,0.378,-1.07,0,0.75,93.2,106.0,0,0.0,3,0
R13,2025-05-01,0.512,8.78,5.78,0.195,0.18,1,0.5,480.9,100.0,0,0.13,1,0
R14,2025-05-01,0.428,6.09,3.51,-0.204,-0.54,1,0.0,329.6,103.6,0,0.2,2,0
R15,2025-05-01,0.494,10.61,3.45,0.104,2.21,2,0.7,416.9,104.7,0,0.0,0,0
R16,2025-05-01,0.641,11.67,1.26,-0.313,-0.04,1,0.35,169.0,110.5,0,0.0,1,0
R17,2025-05-01,0.425,6.0,4.09,0.542,-1.7,0,0.06,236.8,115.4,0,0.48,1,0
R18,2025-05-01,0.467,14.05,4.0,0.975,1.06,0,0.09,361.4,97.3,0,0.0,3,0
R19,2025-05-01,0.506,10.38,2.03,0.103,0.48,0,0.68,225.2,112.3,0,0.0,0,0
R20,2025-05-01,0.583,8.31,1.8,0.01,-0.08,0,0.24,332.5,103.8,1,0.0,0,0
R21,2025-05-01,0.501,5.74,0.87,-0.083,1.39,0,0.72,334.0,97.0,0,0.19,2,0
R22,2025-05-01,0.307,12.09,3.61,0.453,-0.97,1,1.83,247.4,103.5,0,0.0,1,1
R23,2025-05-01,0.5,12.23,2.0,-0.286,-0.51,0,0.55,473.2,107.1,0,0.0,2,1
R24,2025-05-01,0.528,17.21,2.8,0.472,0.44,0,0.01,386.9,109.6,0,0.0,2,0
R25,2025-05-01,0.345,9.05,3.97,0.006,-1.12,0,0.01,373.8,105.7,0,0.21,1,0
R26,2025-05-01,0.328,3.86,4.03,-0.246,0.62,0,0.0,292.8,115.2,0,0.59,0,0
R27,2025-05-01,0.325,9.4,3.82,0.031,0.51,1,0.36,158.0,101.4,0,0.08,1,0
R28,2025-05-01,0.459,16.03,4.39,-0.555,-0.92,0,1.26,122.6,99.5,0,0.0,1,1
R29,2025-05-01,0.422,8.31,3.28,0.161,-0.16,2,0.0,125.4,104.0,0,0.02,1,0
R30,2025-05-01,0.54,10.92,2.36,-0.017,-1.11,3,1.05,430.6,104.3,0,0.0,3,1
R31,2025-05-01,0.306,15.39,2.0,-0.654,-0.97,1,1.55,358.7,100.2,0,0.0,1,1
R32,2025-05-01,0.289,10.75,2.42,0.145,0.53,2,0.0,284.5,104.0,0,0.09,1,1
R33,2025-05-01,0.476,14.61,4.05,-0.364,0.13,1,1.0,449.4,103.1,1,0.0,0,0
R34,2025-05-01,0.571,5.4,3.43,0.673,-0.24,0,1.0,164.2,102.0,0,0.17,2,1
R35,2025-05-01,0.393,7.3,3.92,-0.245,1.11,2,0.01,411.3,110.9,0,0.03,1,0
R36,2025-05-01,0.501,10.19,3.41,-0.73,0.28,0,0.5,105.0,102.6,0,0.0,2,0
R37,2025-05-01,0.577,7.38,3.53,-0.916,-0.14,2,0.01,442.7,101.9,0,0.0,1,0
R38,2025-05-01,0.56,10.76,2.97,0.09,-0.08,3,1.0,121.7,103.8,0,0.0,0,1
R39,2025-05-01,0.338,14.63,3.37,-0.516,-0.77,0,1.51,123.5,104.8,0,0.07,2,1
R40,2025-05-01,0.292,12.66,2.63,-0.341,0.35,0,0.71,280.8,112.5,0,0.13,4,0
R41,2025-05-01,0.561,13.24,3.18,-0.198,-0.94,0,1.08,98.6,100.5,0,0.0,4,0
R42,2025-05-01,0.409,9.36,3.33,-0.478,0.89,2,1.18,149.5,105.2,0,0.0,2,1
R43,2025-05-01,0.522,12.87,5.09,-0.176,-0.62,0,0.5,395.8,108.1,0,0.0,2,1
R44,2025-05-01,0.547,9.46,3.11,-0.372,0.42,0,1.51,315.6,107.3,0,0.0,0,0
R45,2025-05-01,0.543,9.79,2.89,-0.302,0.96,2,0.04,336.9,112.4,0,0.0,0,0
R46,2025-05-01,0.523,14.17,2.7,0.155,0.18,0,1.01,113.8,109.7,0,0.0,2,0
R47,2025-05-01,0.471,6.2,3.63,-0.608,0.45,0,0.01,346.6,111.2,0,0.31,2,1
R48,2025-05-01,0.294,8.19,3.22,0.528,0.92,0,0.0,451.0,104.4,0,0.35,1,0
R49,2025-05-01,0.288,9.87,3.31,-0.034,0.83,0,0.0,396.5,99.3,0,0.27,2,1
R50,2025-05-01,0.419,11.61,3.62,0.009,-1.0,0,1.76,131.0,111.9,0,0.11,1,0
R1,2025-06-01,0.436,6.58,1.81,0.066,1.57,0,0.62,307.9,102.6,0,0.23,2,1
R2,2025-06-01,0.535,4.46,3.57,0.505,0.17,0,0.76,360.5,108.4,0,0.2,2,0
R3,2025-06-01,0.528,10.36,2.26,-0.582,1.01,0,0.1,268.6,92.9,0,0.0,4,1
R4,2025-06-01,0.337,9.79,1.72,0.485,0.55,0,0.73,199.7,89.6,0,0.2,0,1
R5,2025-06-01,0.397,10.4,2.31,-0.717,-0.21,0,1.2,53.2,102.5,0,0.22,1,0
R6,2025-06-01,0.56,14.32,1.29,0.089,0.08,0,1.47,227.2,95.4,0,0.0,1,0
R7,2025-06-01,0.407,14.22,1.39,-0.364,1.34,0,1.7,212.0,100.2,0,0.0,0,0
R8,2025-06-01,0.47,4.02,1.48,0.272,-1.8,1,1.28,385.6,107.3,0,0.15,0,0
R9,2025-06-01,0.445,14.96,-0.35,-0.172,0.42,0,0.72,373.3,95.3,0,0.0,0,0
R10,2025-06-01,0.384,12.0,0.95,0.623,2.32,1,0.0,267.9,104.2,0,0.12,0,0
R11,2025-06-01,0.469,8.99,1.09,-0.282,0.15,0,0.0,342.9,102.2,0,0.0,0,0
R12,2025-06-01,0.538,5.0,1.94,0.229,0.16,0,0.53,337.3,97.2,1,0.0,3,0
R13,2025-06-01,0.449,6.97,0.71,0.343,-0.27,0,0.35,329.2,99.1,0,0.36,0,0
R14,2025-06-01,0.33,4.6,2.17,-0.086,-0.52,0,0.0,66.0,100.2,0,0.44,1,0
